name,method,iters,condition,var,eps,ppl,pdv,re_a,re_b,re,adj_lpips
gandalf,lerp,,clean,,,1.8211938180029392,0.14795889886109612,4.901865395368077e-05,0.00013435623259283602,9.16874432732584e-05,0.3067 0.4180 0.1111 0.0767 0.0300 0.0267 0.0537 0.0898 0.3567 0.3519
gandalf,slerp,,clean,,,1.2210497930645943,0.03208937487093807,4.901865395368077e-05,0.00013435623259283602,9.16874432732584e-05,0.0888 0.0915 0.0944 0.1182 0.1834 0.1691 0.1102 0.1511 0.1131 0.1013
girl01,lam0.0,500,clean,,,1.3674984760582447,0.05716643853875471,0.00010442962957313284,7.123249815776944e-05,8.783106386545114e-05,0.0888 0.1286 0.1672 0.2230 0.2425 0.1454 0.1327 0.0969 0.0873 0.0552
girl01,lam0.1,500,clean,,,1.367591068148613,0.05596550228272563,0.00010442962957313284,7.123249815776944e-05,8.783106386545114e-05,0.0932 0.1305 0.1733 0.2221 0.2345 0.1432 0.1240 0.1147 0.0826 0.0496
girl01,lam0.25,500,clean,,,1.3941085264086723,0.052315592099425524,0.00010442962957313284,7.123249815776944e-05,8.783106386545114e-05,0.0952 0.1473 0.2067 0.1849 0.2320 0.1325 0.1147 0.1291 0.1014 0.0502
girl01,lam0.5,500,clean,,,1.4715640246868134,0.04933214002000668,0.00010442962957313284,7.123249815776944e-05,8.783106386545114e-05,0.1082 0.1683 0.2057 0.1866 0.2319 0.1236 0.1106 0.1488 0.1303 0.0575
girl01,lam0.75,500,clean,,,1.6323858052492142,0.04604042997013256,0.00010442962957313284,7.123249815776944e-05,8.783106386545114e-05,0.1369 0.1763 0.2106 0.1888 0.2482 0.1278 0.1631 0.1403 0.1691 0.0716
girl01,lam1.0,500,clean,,,1.7613263949751854,0.044981613902798076,0.00010442962957313284,7.123249815776944e-05,8.783106386545114e-05,0.1770 0.1745 0.2199 0.1954 0.2509 0.1295 0.2198 0.1141 0.1703 0.1100
girl01,lerp,,clean,,,1.9085182324051857,0.08537413229892965,0.00010442962957313284,7.123249815776944e-05,8.783106386545114e-05,0.2752 0.3510 0.2366 0.0602 0.1391 0.1086 0.1005 0.1798 0.2418 0.2157
girl01,slerp,,clean,,,1.2589105889201164,0.05374218397425417,0.00010442962957313284,7.123249815776944e-05,8.783106386545114e-05,0.1099 0.1004 0.1338 0.2464 0.1803 0.1679 0.0745 0.0718 0.0824 0.0914
